timestamp,source,trend,support,resistance,recommended_trade,confidence,outcome,liquidity_zones
2025-05-07 17:22:44,topstep.png,neutral,,,,0.5,,
2025-05-07 17:25:32,topstep2.png,bearish,,,,0.8045027353064946,,
2025-05-07 17:26:31,topstep2.png,bearish,,,,0.8045027353064946,,
